Age,Job,Saving accounts,Checking account,Credit amount,Duration,Housing_own,Housing_rent,composite_score,target,Sex_male,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit_Duration_Ratio,Credit_Age_Ratio,Has_Saving_Account
0.1964285714285714,3,0,1,0.3144602178936943,0.338235294117647,True,False,4.560155194464713,1,True,True,False,False,False,False,False,False,0.9297084702944008,1.600888382004262,1
0.1071428571428571,2,0,-1,0.0556839440959612,0.1176470588235294,True,False,1.3193043807156406,0,True,False,False,False,False,True,False,False,0.4733135248156708,0.5197168115623051,1
0.2142857142857142,2,-1,-1,0.1721140090238802,0.2058823529411764,True,False,-0.4387658331738109,0,True,True,False,False,False,False,False,False,0.8359823295445613,0.8031987087781081,0
0.6785714285714286,2,0,1,0.1086717288434026,0.4705882352941176,False,False,3.255345617943447,1,True,True,False,False,False,False,False,False,0.2309274237922306,0.1601478109271197,1
0.125,1,-1,-1,0.0293276108726752,0.0294117647058823,True,False,-0.977772868804174,0,True,True,False,False,False,False,False,False,0.9971387696709588,0.234620886981402,0
0.5892857142857142,3,-1,1,0.3421371189611533,0.1176470588235294,True,False,3.728540888128114,1,True,False,False,False,False,True,False,False,2.9081655111698037,0.5805963230855935,0
0.2142857142857142,2,0,-1,0.5126004181798173,0.4705882352941176,True,False,-0.0167974750150965,0,False,False,False,False,False,True,False,False,1.0892758886321117,2.3921352848391475,1
0.0714285714285714,3,0,2,0.0941454825574997,0.2058823529411764,True,False,6.574314076901807,1,False,True,False,False,False,False,False,False,0.4572780581364273,1.3180367558049957,1
0.0714285714285714,1,0,0,0.3289864641795972,0.4705882352941176,False,True,0.2075732901282004,0,False,False,False,False,True,False,False,False,0.6990962363816442,4.60581049851436,1
0.1428571428571428,2,0,1,0.0627819962583911,0.0735294117647058,True,False,4.406999032693301,1,True,False,False,False,False,False,False,False,0.8538351491141191,0.4394739738087377,1
0.5535714285714286,2,-1,1,0.0708154506437768,0.1617647058823529,True,False,3.1692934684603458,1,True,False,False,False,False,True,False,False,0.4377682403433477,0.1279246850339194,0
0.75,3,0,1,0.0937052932761087,0.4705882352941176,False,False,4.356707060506606,1,True,False,False,False,False,False,False,False,0.199123748211731,0.1249403910348116,1
0.1071428571428571,2,0,1,0.7797402883239792,0.6470588235294117,True,False,2.077074045200781,0,True,False,False,False,False,False,False,False,1.2050531728643317,7.277576024357139,1
0.125,2,0,-1,0.1612743479696269,0.2941176470588235,True,False,0.8612748334725109,0,False,False,False,False,False,True,False,False,0.5483327830967317,1.2901947837570156,1
0.5178571428571428,2,-1,-1,0.2718168812589414,0.338235294117647,True,False,-0.5331295608372106,0,True,False,False,False,False,False,True,False,0.8036325185046963,0.5248877707069214,0
0.1785714285714285,2,0,-1,0.1057004511940134,0.1176470588235294,True,False,1.2906999379481074,0,False,False,False,False,False,True,False,False,0.8984538351491141,0.5919225266864753,1
0.0535714285714286,2,3,1,0.0416529107516231,0.1176470588235294,True,False,8.793795018832888,1,True,True,False,False,False,False,False,False,0.3540497413887972,0.7775210006969658,1
0.3214285714285714,2,0,-1,0.0863321228128095,0.4705882352941176,False,False,-0.0571180271382237,0,True,False,False,True,False,False,False,False,0.1834557609772202,0.2685888265287406,1
0.1071428571428571,2,-1,-1,0.1179707274127875,0.4705882352941176,True,False,-0.8346809506238941,0,False,False,False,False,False,True,False,False,0.2506877957521735,1.10106012251935,0
0.1964285714285714,2,0,-1,0.4337515131506548,0.4705882352941176,True,False,0.1230431921860856,0,False,True,False,False,False,False,False,False,0.9217219654451416,2.2081895214942424,1
0.4821428571428571,1,-1,-1,0.0264113568834598,0.0441176470588235,False,True,-1.1368563272122978,0,True,False,False,False,False,True,False,False,0.5986574226917576,0.0547791105731019,0
0.5714285714285714,3,0,0,0.0502916253989215,0.0588235294117647,False,False,3.3826100265130807,1,True,False,False,False,False,False,False,True,0.854957631781666,0.0880103444481126,1
0.3928571428571428,1,0,1,0.3138549576317817,0.5588235294117647,True,False,2.426911933475932,1,False,False,False,False,False,False,False,False,0.561635187341083,0.7989035285172624,1
0.3749999999999999,3,-1,0,0.0950258611202817,0.4705882352941176,True,False,1.9790659248182605,0,True,False,False,True,False,False,False,False,0.2019299548805986,0.2534022963207513,0
0.8392857142857144,3,0,0,0.0702101903818642,0.1176470588235294,False,False,3.522394745286692,1,True,True,False,False,False,False,False,False,0.5967866182458458,0.0836546949230722,1
0.2678571428571428,2,0,0,0.2044128975459447,0.5588235294117647,True,False,2.020796053647606,0,True,False,False,False,False,True,False,False,0.3657915008716906,0.7631414841715272,1
0.5714285714285714,2,0,1,0.2487619676460878,0.1029411764705882,True,False,4.4194928714305135,1,True,False,False,False,False,True,False,False,2.416544828561996,0.4353334433806537,1
0.3571428571428571,1,-1,-1,0.5054473423572136,0.7352941176470588,True,False,-2.756693004042158,0,True,True,False,False,False,False,False,False,0.6874083856058105,1.4152525586001978,0
0.0535714285714286,2,0,1,0.1970947507428194,0.3823529411764705,True,False,3.5858525153210845,1,True,False,False,False,True,False,False,False,0.5154785788658355,3.6791020138659607,1
0.4464285714285714,2,-1,-1,0.3132496973698691,0.2941176470588235,True,False,-0.6212472938994018,0,False,False,False,False,False,True,False,False,1.065048971057555,0.7016793221085067,0
0.4999999999999999,2,2,-1,0.0529877847474414,0.1617647058823529,True,False,4.651377371681588,1,True,False,False,False,False,True,False,False,0.3275608511660014,0.1059755694948828,1
0.0892857142857143,1,1,-1,0.0725211841091669,0.2058823529411764,False,True,1.1354198166556158,0,False,False,False,False,False,False,False,False,0.3522457513873823,0.8122372620226697,1
0.6964285714285714,1,0,0,0.0828106085616815,0.2941176470588235,True,False,2.089630883716973,0,False,False,False,False,False,False,False,True,0.2815560691097172,0.1189075404988247,1
0.5892857142857142,1,0,0,0.1136238582590514,0.088235294117647,True,False,2.2296850565911406,0,True,False,False,False,False,True,False,False,1.287737060269249,0.1928162443183902,1
0.1785714285714285,3,0,-1,0.0639374931220424,0.1176470588235294,True,False,2.3742258540920496,0,False,False,False,False,False,False,False,False,0.5434686915373611,0.3580499614834379,1
0.1428571428571428,2,0,1,0.0574997248816991,0.2058823529411764,True,False,4.21903416368198,1,False,False,False,False,True,False,False,False,0.2792843779968244,0.4024980741718939,1
0.4999999999999999,2,1,1,0.6802024870694399,0.4705882352941176,False,False,3.433712672919944,1,True,False,False,True,False,False,False,False,1.4454302850225598,1.36040497413888,1
0.1964285714285714,3,1,0,0.1099922966875756,0.2058823529411764,True,False,5.167620448641656,1,True,True,False,False,False,False,False,False,0.5342482981967961,0.5599607831367487,1
0.1607142857142857,2,0,0,0.0472103004291845,0.1176470588235294,True,False,2.8898230966206224,1,True,False,False,False,False,False,True,False,0.4012875536480687,0.2937529804482593,1
0.6607142857142858,2,0,-1,0.0202487069439859,0.1176470588235294,True,False,1.9437462835910195,0,True,False,False,False,False,True,False,False,0.1721140090238802,0.0306466915908975,1
0.625,2,0,0,0.0637724221415208,0.1176470588235294,True,False,3.3209845674816645,1,True,True,False,False,False,False,False,False,0.5420655882029273,0.1020358754264333,1
0.25,1,-1,-1,0.0300979421151094,0.1176470588235294,True,False,-0.9866664724655132,0,False,False,False,False,False,True,False,False,0.2558325079784307,0.1203917684604379,0
0.0178571428571428,2,-1,2,0.1852646638054363,0.2941176470588235,False,True,3.206151344658035,1,True,False,False,False,True,False,False,False,0.6298998569384837,10.37482117310444,0
0.625,2,3,1,0.0587652690656982,0.1176470588235294,True,False,9.33099887363331,1,True,True,False,False,False,False,False,False,0.4995047870584351,0.0940244305051171,1
0.6964285714285714,2,0,1,0.8635963464289644,0.7352941176470588,False,True,1.8662947021000544,0,True,False,False,False,False,False,False,False,1.1744910311433918,1.240035779487744,1
0.75,2,-1,-1,0.0969516892263673,0.1176470588235294,True,False,0.3796260333119712,0,False,False,False,True,False,False,False,False,0.8240893584241225,0.1292689189684897,0
0.2678571428571428,2,1,1,0.1305161219324309,0.2058823529411764,True,False,5.698001369580516,1,True,False,False,False,False,False,False,False,0.6339354493860933,0.4872601885477422,1
0.3035714285714285,2,0,1,0.1148343787828766,0.4705882352941176,True,False,3.8680203180644983,1,True,False,False,False,False,True,False,False,0.2440230549136128,0.3782779536377113,1
0.3035714285714285,3,-1,1,0.3745460548035655,0.2352941176470588,False,True,2.701538142493709,1,True,True,False,False,False,False,False,False,1.5918207329151537,1.2337987687646867,0
0.3928571428571428,1,1,-1,0.0670738417519533,0.2941176470588235,False,True,1.317532988765001,0,True,True,False,False,False,False,False,False,0.2280510619566414,0.1707334153686085,1
0.0892857142857143,2,0,1,0.1140640475404424,0.4705882352941176,False,True,3.1552752662636534,1,True,False,False,False,False,True,False,False,0.2423861010234401,1.2775173324529547,1
0.0892857142857143,2,0,-1,0.0375261362385825,0.0294117647058823,True,False,1.4701157947497256,0,False,False,False,False,False,True,False,False,1.275888632111808,0.4202927258721249,1
0.2857142857142857,2,0,1,0.0918344888301969,0.0735294117647058,False,True,3.991751190406833,1,True,False,False,False,True,False,False,False,1.248949048090679,0.3214207109056894,1
0.125,2,-1,-1,0.1207769340816551,0.1176470588235294,False,True,-0.7930244563986044,0,True,True,False,False,False,False,False,False,1.0266039396940687,0.9662154726532408,0
0.3571428571428571,3,0,1,0.6431165401122483,0.2941176470588235,True,False,4.129733306330126,1,True,False,False,False,False,False,False,True,2.1865962363816447,1.8007263123142951,1
0.3571428571428571,3,0,-1,0.3415868823594145,0.2058823529411764,True,False,1.8651455630122635,0,True,True,False,False,False,False,False,False,1.659136285745728,0.9564432706063608,1
0.2321428571428571,2,0,1,0.3206778914933421,0.1176470588235294,True,False,3.914316485920879,1,True,True,False,False,False,False,False,False,2.7257620776934086,1.3813816864328583,1
0.1964285714285714,2,-1,0,0.4110817651590184,0.2941176470588235,True,False,0.4330885705222995,0,False,False,False,False,True,False,False,False,1.397678001540663,2.0927798953550023,0
0.2857142857142857,2,2,1,0.0638274458016947,0.1470588235294117,True,False,7.437471158816779,1,True,False,False,False,False,False,False,False,0.4340266314515241,0.2233960603059314,1
0.2142857142857142,2,1,1,0.0659733685484758,0.0294117647058823,True,False,6.0382213301299394,1,True,False,False,False,False,False,False,False,2.243094530648179,0.3078757198928873,1
0.0714285714285714,2,0,2,0.0078133597446902,0.1617647058823529,False,True,5.313154793115662,1,False,False,False,True,False,False,False,False,0.0483007693308122,0.109387036425663,1
0.1607142857142857,1,0,1,0.3306921976449873,0.2058823529411764,False,True,2.190506361012546,0,True,True,False,False,False,False,False,False,1.6062192457042244,2.057640340902143,1
0.1071428571428571,2,0,-1,0.4184549356223176,0.4705882352941176,True,False,0.0643506329570455,0,False,True,False,False,False,False,False,False,0.889216738197425,3.905579399141631,1
0.2857142857142857,2,2,0,0.0786838340486409,0.1176470588235294,True,False,5.951876029381709,1,True,False,False,False,False,True,False,False,0.6688125894134479,0.2753934191702432,1
0.4999999999999999,2,-1,-1,0.1831187410586552,0.6470588235294117,True,False,-0.836825717411428,0,True,False,False,False,False,True,False,False,0.2830016907270126,0.3662374821173105,0
0.1964285714285714,3,-1,0,0.3809838230439089,0.5588235294117647,True,False,1.096225631223107,0,False,False,False,False,False,True,False,False,0.6817605254469948,1.939554008223536,0
0.1428571428571428,2,-1,0,0.1035545284472323,0.088235294117647,False,True,0.8033951447862075,0,False,False,False,False,True,False,False,False,1.173617989068633,0.7248816991306263,0
0.0714285714285714,2,2,0,0.2218003741608891,0.4264705882352941,True,False,4.988121940753851,1,False,False,False,False,True,False,False,False,0.5200836359634643,3.105205238252448,1
0.3035714285714285,3,2,1,0.116430064927919,0.1176470588235294,True,False,8.394240710480297,1,True,True,False,False,False,False,False,False,0.9896555518873116,0.3835343315272626,1
0.1071428571428571,2,0,0,0.0872125013755915,0.25,True,False,2.557717854391674,1,False,False,False,False,False,True,False,False,0.348850005502366,0.8139833461721873,1
0.3928571428571428,3,0,-1,0.1990756025090789,0.2941176470588235,False,True,1.5535294672507496,0,False,True,False,False,False,False,False,False,0.6768570485308684,0.5067378972958372,1
0.0892857142857143,1,0,-1,0.0835259161439418,0.1176470588235294,False,True,-0.2542367062374635,0,True,False,False,False,True,False,False,False,0.7099702872235062,0.935490260812149,1
0.7857142857142858,2,0,2,0.0292175635523275,0.088235294117647,False,False,5.59492621743316,1,True,True,False,False,False,False,False,False,0.3311323869263783,0.0371859899756895,1
0.1428571428571428,2,-1,1,0.0921096071310663,0.2058823529411764,False,True,2.1498143991832457,0,False,False,False,False,True,False,False,False,0.4473895203508938,0.6447672499174646,0
0.1964285714285714,2,0,0,0.1029492681853196,0.1176470588235294,True,False,2.814059446822638,1,True,True,False,False,False,False,False,False,0.8750687795752174,0.524105365307082,1
0.3749999999999999,1,0,0,0.0248156707384175,0.1176470588235294,True,False,2.1488980702878706,0,True,False,False,False,False,True,False,False,0.2109332012765489,0.0661751219691134,1
0.1964285714285714,2,0,1,0.0214042038076372,0.1176470588235294,True,False,4.477149575578004,1,True,False,False,False,False,False,True,False,0.1819357323649169,0.1089668557479716,1
0.2678571428571428,3,0,1,0.0885880928799383,0.1176470588235294,True,False,5.414210368861971,1,True,True,False,False,False,False,False,False,0.7529987894794762,0.3307288800851032,1
0.1785714285714285,2,0,0,0.1787718719049191,0.1176470588235294,True,False,2.644557096526296,1,False,True,False,False,False,False,False,False,1.519560911191813,1.001122482667547,1
0.0892857142857143,2,-1,1,0.4532298888522064,0.6470588235294117,True,False,1.212237701287184,0,False,True,False,False,False,False,False,False,0.7004461918625009,5.076174755144711,0
0.1785714285714285,2,0,0,0.3651920325740068,0.4705882352941176,True,False,1.7423050104822384,0,True,False,False,True,False,False,False,False,0.7760330692197646,2.0450753824144385,1
0.1428571428571428,1,0,-1,0.1352481567073842,0.1617647058823529,True,False,0.1297137706188449,0,True,False,False,False,True,False,False,False,0.8360795141911024,0.9467370969516894,1
0.4999999999999999,2,0,-1,0.0954110267414988,0.2058823529411764,False,False,0.5003544171052376,0,True,False,False,False,True,False,False,False,0.4634249870301373,0.1908220534829977,1
0.0357142857142857,2,1,-1,0.5444040937603168,0.8235294117647058,True,False,0.711611980546593,0,False,False,False,False,False,True,False,False,0.6610621138518133,15.243314625288855,1
0.3392857142857142,2,-1,-1,0.054473423572136,0.1176470588235294,True,False,0.0538682789061482,0,False,False,False,False,False,True,False,False,0.4630241003631561,0.1605532484231377,0
0.1428571428571428,2,3,-1,0.4601628700341146,0.338235294117647,True,False,4.715178461612442,1,True,True,False,False,False,False,False,False,1.360481528796513,3.2211400902388028,1
0.8392857142857144,1,2,1,0.0283922086497193,0.1176470588235294,True,False,7.106030708750981,1,True,False,False,False,False,True,False,False,0.2413337735226147,0.0338290145613677,1
0.2857142857142857,2,-1,1,0.1363486299108617,0.1617647058823529,True,False,2.770369967069033,1,True,False,False,False,False,True,False,False,0.8428824394489632,0.4772202046880158,0
0.4464285714285714,1,0,2,0.0897435897435897,0.1176470588235294,False,True,4.590470803706097,1,False,False,False,False,False,True,False,False,0.7628205128205129,0.201025641025641,1
0.1428571428571428,0,3,2,0.0252558600198085,0.0294117647058823,True,False,8.548227775758702,1,True,True,False,False,False,False,False,False,0.8586992406734898,0.1767910201386596,1
0.1964285714285714,3,0,1,0.2500825354902608,0.4705882352941176,True,False,4.490381147506873,1,False,False,False,False,False,True,False,False,0.5314253879168043,1.273147453404964,1
0.1428571428571428,3,0,0,0.1742049081104875,0.338235294117647,True,False,3.287094385459697,1,True,False,False,False,False,True,False,False,0.5150405978918762,1.2194343567734127,1
0.0535714285714286,2,0,0,0.121712336304611,0.2058823529411764,True,False,2.501323226550442,1,True,False,False,False,True,False,False,False,0.5911742049081106,2.271963611019404,1
0.0714285714285714,2,0,-1,0.1121382194343567,0.25,True,False,0.972152132559858,0,False,False,False,False,True,False,False,False,0.4485528777374271,1.5699350720809944,1
0.1964285714285714,2,1,1,0.1824584571365687,0.6470588235294117,True,False,4.860923421861316,1,True,False,False,False,False,False,False,False,0.2819812519383335,0.9288794181498043,1
0.3571428571428571,2,0,0,0.0335644327060636,0.0294117647058823,True,False,3.2458963446719067,1,False,True,False,False,False,False,False,False,1.1411907120061628,0.093980411576978,1
0.5714285714285714,2,1,-1,0.0237702211951139,0.1176470588235294,True,False,3.347417540803049,1,False,True,False,False,False,False,False,False,0.2020468801584682,0.0415978870914493,1
0.1607142857142857,2,0,0,0.2817761637504127,0.4705882352941176,True,False,1.891279605272284,0,True,False,False,False,True,False,False,False,0.598774347969627,1.7532739077803452,1
0.4821428571428571,2,3,-1,0.0732915153516011,0.2058823529411764,True,False,6.026736297027891,1,True,False,False,False,False,True,False,False,0.3559873602792057,0.152012031840358,1
0.4107142857142857,2,1,-1,0.0603059315505667,0.0294117647058823,False,False,2.2459847755543287,0,True,False,False,False,False,True,False,False,2.050401672719269,0.1468318333405103,1
0.3392857142857142,2,0,-1,0.0921096071310663,0.088235294117647,True,False,1.5227135588471112,0,True,False,False,False,False,True,False,False,1.043908880818752,0.2714809473336693,1
0.0892857142857143,2,0,2,0.3080224496533509,0.4705882352941176,True,False,4.767358462037836,1,True,False,False,False,False,True,False,False,0.6545477055133708,3.4498514361175303,1
0.1785714285714285,2,3,1,0.4131176405854517,0.2941176470588235,False,True,7.411159676812289,1,False,True,False,False,False,False,False,False,1.4045999779905365,2.31345878727853,1
0.3035714285714285,3,1,1,0.3695939253879168,0.2941176470588235,False,True,5.62320710720736,1,True,False,False,False,False,False,False,False,1.2566193463189173,1.217485871866079,1
0.0178571428571428,2,0,0,0.0567844172994387,0.1176470588235294,False,True,2.227817720022971,0,False,False,False,False,True,False,False,False,0.4826675470452294,3.179927368768572,1
0.5178571428571428,2,1,0,0.057114559260482,0.0735294117647058,True,False,4.793333906689119,1,True,False,False,False,False,False,True,False,0.7767580059425553,0.1102901833995514,1
0.4642857142857142,1,0,0,0.0048971057554748,0.1176470588235294,True,False,2.2780209145394705,0,True,False,False,True,False,False,False,False,0.0416253989215362,0.0105476123964073,1
0.3392857142857142,2,1,1,0.1794871794871795,0.2941176470588235,True,False,5.53913488472312,1,True,True,False,False,False,False,False,False,0.6102564102564103,0.5290148448043186,1
0.2678571428571428,1,-1,-1,0.0906789919665456,0.0294117647058823,True,False,-0.957618488134772,0,True,False,False,False,False,True,False,False,3.083085726862552,0.3385349033417703,0
0.3035714285714285,2,1,-1,0.1442720369758996,0.2941176470588235,True,False,2.573850884031394,1,True,False,False,False,False,True,False,False,0.4905249257180589,0.4752490629794342,1
0.1964285714285714,2,0,-1,0.0442940464399691,0.2058823529411764,True,False,1.2990169491368686,0,False,True,False,False,False,False,False,False,0.2151425112798503,0.2254969636943885,1
0.3035714285714285,2,2,-1,0.0556839440959612,0.1617647058823529,True,False,4.449556481555977,1,True,False,True,False,False,False,False,False,0.3442280180477606,0.183429462904343,1
0.9107142857142858,3,0,1,0.3883569935072081,0.088235294117647,False,False,4.501647357523399,1,True,True,False,False,False,False,False,False,4.401379259748358,0.4264312085569343,1
